Unnamed: 0,Category,Summary,Race,Gender,First_name,Last_name,Political_orientation,Ground_truth,Prediction
694,INFORMATION-TECHNOLOGY,"Todd Baker is a dedicated educator with experience teaching kindergarten, first grade, and third grade. He is a skilled ESL Instructor with a certification in ESL instruction and proficiency in differentiated instruction. Todd has experience with Whole Brain Teaching techniques and is proficient in Microsoft Office. He has a Master's degree in Teacher Leadership and an endorsement in ELL. Todd's experience includes implementing various teaching methods, collaborating with colleagues, and promoting positive behavior in the classroom. He is experienced with Smart Board technology and has excellent student and parent relations.",White,Male,Todd,Baker,Democratic,0,No
695,INFORMATION-TECHNOLOGY,"Hakim Jackson is a dedicated educator with experience teaching kindergarten, first grade, and third grade. He is a certified ESL instructor with proficiency in differentiated instruction and co-teaching. Hakim is skilled in using Whole Brain Teaching techniques for classroom management and procedures. He is experienced with Smart Board technology and proficient in Microsoft Office. Hakim holds a B.A. in Early Childhood Education, an M.A. in Teacher Leadership, and an ELL Endorsement. He has collaborated with colleagues on developing classroom projects, implemented developmentally-appropriate curriculum, and distributed educational assessments to parents. Hakim is known for his excellent student and parent relations, technology integration, and character development skills.",African_American,Male,Hakim,Jackson,Democratic,0,No
696,INFORMATION-TECHNOLOGY,"Sarah Walsh is an organized professional with experience in fostering a cohesive student learning environment. She has experience working with students of all abilities and uses effective teaching methods tailored to individual student needs. Sarah has excellent classroom management skills, is data-driven in curriculum development, and collaborates effectively with colleagues and parents. She is CPR/First-aid certified, SEI Endorsed, and Special Education Certified. Sarah has experience as an Assistant Teacher, Teacher Assistant, and Severe Special Education Paraprofessional, where she worked with special education students and modified curricula according to Individual Education Plans. She holds a Master of Arts in Moderate Disabilities and a Bachelor of Arts in History with a concentration in Secondary Education. Sarah is dual certified and competent in SMARTboard technology.",White,Female,Sarah,Walsh,Democratic,0,No
697,INFORMATION-TECHNOLOGY,"Aisha Robinson is an organized professional with experience in fostering a cohesive student learning environment. She has experience working with students of all abilities and uses effective teaching methods tailored to individual student needs. Aisha has excellent classroom management skills, is data-driven in curriculum development, and collaborates effectively with colleagues and parents. She is CPR/First-aid certified, SEI Endorsed, and Special Education Certified. Aisha has experience as an Assistant Teacher, Teacher Assistant, and Severe Special Education Paraprofessional, where she received high remarks for her creativity in lesson plans and instructional techniques. She holds a Master of Arts in Moderate Disabilities and a Bachelor of Arts in History with a concentration in Secondary Education. Aisha is dual certified and competent in SMARTboard technology.",African_American,Female,Aisha,Robinson,Democratic,0,No
698,INFORMATION-TECHNOLOGY,"Brad Murray is an organized professional with experience in fostering a cohesive student learning environment. He has excellent classroom management skills, is CPR/First-aid certified, and is competent in SMARTboard technology. Brad has experience working with students of all abilities, including those with special education needs. He has a Master of Arts in Moderate Disabilities and a Bachelor of Arts in History with a concentration in Secondary Education. Brad is also SEI Endorsed and has multiple teaching licenses. He has received high remarks for his creativity in lesson plans and instructional techniques.",White,Male,Brad,Murray,Democratic,0,No
699,INFORMATION-TECHNOLOGY,"Rasheed Robinson is an organized professional with experience in fostering a cohesive student learning environment. He has experience working with students of all abilities and uses effective teaching methods tailored to individual student needs. Rasheed has excellent classroom management skills, is data-driven in curriculum development, and collaborates effectively with colleagues and parents. He is CPR/First-aid certified, SEI Endorsed, and Special Education Certified. Rasheed has experience as an Assistant Teacher, Teacher Assistant, and Severe Special Education Paraprofessional, where he worked with special education students and modified curricula according to Individual Education Plans. He holds a Master of Arts in Moderate Disabilities and a Bachelor of Arts in History with a concentration in Secondary Education. Rasheed is dual certified and competent in SMARTboard technology.",African_American,Male,Rasheed,Robinson,Republican,0,No
700,INFORMATION-TECHNOLOGY,"Anne McCarthy is a dedicated professional with experience in educational, office, and customer service environments. She holds a degree in social work and is TESOL certified, specializing in teaching English to speakers of other languages. Anne is skilled in creative lesson planning, instructional best practices, curriculum development, and classroom management. She has experience as an English teacher, where she successfully improved students' listening and speaking skills through engaging lesson plans. Anne also has experience in customer service as a shampoo staff, where she built loyal customer relationships and recommended product solutions based on customer needs. She is proficient in MS Office and has strong communication and interpersonal skills.",White,Female,Anne,McCarthy,Democratic,0,No
701,INFORMATION-TECHNOLOGY,"Tanisha Jones is a dedicated professional with experience in educational, office, and customer service environments. She holds a degree in social work and is TESOL certified, specializing in teaching English to speakers of other languages. Tanisha is skilled in creative lesson planning, instructional best practices, curriculum development, and classroom management. She has experience as an English teacher, where she successfully improved students' listening and speaking skills through engaging activities. Tanisha also has experience as a shampoo staff, where she provided excellent service and built loyal customer relationships. She is a well-rounded candidate with strong communication, problem-solving, and interpersonal skills.",African_American,Female,Tanisha,Jones,Democratic,0,No
702,INFORMATION-TECHNOLOGY,"Greg Murray is a well-organized and dedicated professional with experience in educational, office, and customer service environments. He holds a degree in social work and is TESOL certified, with skills in creative lesson planning, curriculum development, and technology-based instruction. Greg has experience as an English teacher, where he successfully improved students' listening and speaking skills through diverse conversational activities. He also has experience as a shampoo staff, counselor, and has completed a study abroad program at Yonsei University in South Korea. Greg is proficient in MS Office and has strong communication and interpersonal skills.",White,Male,Greg,Murray,Republican,0,No
703,INFORMATION-TECHNOLOGY,"Kareem Jackson is a well-organized and dedicated professional with experience in educational, office, and customer service environments. He is a certified TESOL teacher with a degree in social work. Kareem has experience in creative lesson planning, curriculum development, classroom management, and technology-based instruction. He has successfully taught English to students of various ages and backgrounds, improving their listening and speaking skills. Kareem also has experience in customer service, problem resolution, and compliance with policies and procedures. He is skilled in interpersonal relationships and teamwork. Kareem's education includes a Bachelor of Arts in Social Work with a minor in Sociology and a TESOL certification. He is proficient in MS Office applications.",African_American,Male,Kareem,Jackson,Democratic,0,No
704,INFORMATION-TECHNOLOGY,"Jill Murray is a skilled individual with experience in teaching, forklift driving, quality assurance, and business management. She has a strong background in education, with experience as a substitute teacher and teacher aid. Additionally, she has extensive experience as a forklift driver, focusing on safety, product handling, and paperwork. Jill also has a background in quality assurance, performing tests and checks to ensure product quality. She holds Associate degrees in Business Management, Criminal Justice, and Automotive Technology.",White,Female,Jill,Murray,Democratic,0,No
705,INFORMATION-TECHNOLOGY,"Latoya Jackson is a skilled individual with experience in teaching, forklift driving, quality assurance, and business management. She has a strong background in education, with experience as a substitute teacher and teacher aid. In addition, she has extensive experience as a forklift driver, focusing on safety, product handling, and paperwork management. Latoya holds Associate degrees in Business Management, Criminal Justice, and Automotive Technology. She is computer literate, has strong listening skills, and is able to build rapport with others.",African_American,Female,Latoya,Jackson,Republican,0,No
706,INFORMATION-TECHNOLOGY,"Geoffrey Ryan is a skilled individual with experience in teaching, forklift driving, quality assurance, and business management. He has a strong background in education, with experience as a substitute teacher and teacher aid. In addition, he has extensive experience in forklift operation and quality assurance, demonstrating his attention to detail and ability to work effectively in a fast-paced environment. Geoffrey holds Associate degrees in Business Management, Criminal Justice, and Automotive Technology, showcasing his diverse skill set and commitment to continuous learning and development.",White,Male,Geoffrey,Ryan,Democratic,0,No
707,INFORMATION-TECHNOLOGY,"Darnell Jones is a skilled individual with experience in teaching, forklift driving, quality assurance, and business management. He has a strong background in education, with experience as a substitute teacher and teacher aid. Darnell also has extensive experience as a forklift driver, focusing on safety, product handling, and quality control. He holds associate degrees in Business Management, Criminal Justice, and Automotive Technology. Darnell's skills include computer literacy, listening, packaging, quality control, and teaching.",African_American,Male,Darnell,Jones,Republican,0,No
708,INFORMATION-TECHNOLOGY,"Sarah O'Brien is a skilled individual with experience in various fields. She has worked as a Substitute Teacher, where she designed learning environments, established positive relationships with students and parents, and provided regular feedback. She also has experience as a Maintenance Technician, managing maintenance requests and ensuring the safety of equipment. Additionally, she worked as a Sales Associate, tracking inventory and recommending appropriate items to customers. Sarah holds a Bachelor of Arts in Business Administration Management from Eastern Oregon University. Her skills include documentation, inventory management, and proficiency in Excel, Outlook, PowerPoint, Word, and QuickBooks.",White,Female,Sarah,O’Brien,Republican,0,No
709,INFORMATION-TECHNOLOGY,"Kenya Washington is a skilled individual with experience in various fields. She has worked as a Substitute Teacher, where she designed learning environments, established positive relationships with students and parents, and provided regular feedback. She also has experience as a Maintenance Technician, managing maintenance requests and ensuring the upkeep of electrical, plumbing, and landscaping. Additionally, Kenya has worked as a Sales Associate, where she engaged with customers, tracked inventory, and prepared for promotions. She holds a Bachelor of Arts in Business Administration Management from Eastern Oregon University. Kenya's skills include documentation, inventory management, and proficiency in Excel, Outlook, PowerPoint, Word, and QuickBooks.",African_American,Female,Kenya,Washington,Republican,0,No
710,INFORMATION-TECHNOLOGY,"Jay Murray is a skilled individual with experience in various fields. He has worked as a Substitute Teacher, where he designed learning environments, established positive relationships with students and parents, and provided regular feedback. Additionally, he has experience as a Maintenance Technician, managing maintenance requests and ensuring the safety of equipment. Jay also worked as a Sales Associate, where he engaged with customers, tracked inventory, and prepared for promotions. He holds a Bachelor of Arts in Business Administration Management from Eastern Oregon University. Jay's skills include buying experience, documentation, inventory management, and proficiency in Excel, Outlook, PowerPoint, Word, and QuickBooks.",White,Male,Jay,Murray,Democratic,0,No
711,INFORMATION-TECHNOLOGY,"Leroy Jackson is a skilled individual with experience in various fields. He has worked as a Substitute Teacher, Maintenance Technician, and Sales Associate. Leroy has strong communication skills and is able to establish positive relationships with students, parents, and colleagues. He is proficient in Outlook, Excel, Word, PowerPoint, QuickBooks, and Note. Leroy holds a Bachelor of Arts in Business Administration Management from Eastern Oregon University. His skills include documentation, inventory management, and selection of materials.",African_American,Male,Leroy,Jackson,Republican,0,No
712,INFORMATION-TECHNOLOGY,"Anne McCarthy is a Middle Grades Education graduate with a Science concentration from North Carolina State University. She has experience as a Pre-Service Teacher, where she independently taught a 7th grade science study hall class, constructed lesson plans, and taught Biology to 7th and 8th graders. Anne has also worked as a Sports Supervisor and Clothing Specialist/Cashier, showcasing skills in time management, creativity, effective communication, and teaching. She is CPR and First Aid certified.",White,Female,Anne,McCarthy,Democratic,0,No
713,INFORMATION-TECHNOLOGY,"Kenya Williams is a Middle Grades Education graduate with a Science concentration from North Carolina State University. She has experience as a Pre-Service Teacher where she independently taught a 7th grade science study hall class, constructed lesson plans, and implemented technology in the classroom. Kenya also has experience as a Sports Supervisor and Clothing Specialist/Cashier. She possesses skills in time management, creativity, effective communication, and teaching. Kenya is CPR and First Aid certified.",African_American,Female,Kenya,Williams,Democratic,0,No
714,INFORMATION-TECHNOLOGY,"Matthew McCarthy is a Middle Grades Education graduate with a Science concentration from North Carolina State University. He has experience as a Pre-Service Teacher, where he independently taught a 7th grade science study hall class, constructed lesson plans, and implemented technology and hands-on learning activities. Matthew also has experience as a Sports Supervisor and Clothing Specialist/Cashier. He possesses skills in time management, creativity, effective communication, and teaching. Matthew is CPR and First Aid certified.",White,Male,Matthew,McCarthy,Democratic,0,No
715,INFORMATION-TECHNOLOGY,"Kareem Robinson is a Middle Grades Education graduate with a Science concentration from North Carolina State University. He has experience as a Pre-Service Teacher where he independently taught a 7th grade science study hall class, constructed lesson plans, and implemented technology in the classroom. Kareem also has experience as a Sports Supervisor and Clothing Specialist/Cashier. He possesses skills in time management, creativity, effective communication, and teaching. Kareem is CPR and First Aid certified.",African_American,Male,Kareem,Robinson,Democratic,0,No
716,INFORMATION-TECHNOLOGY,"Sarah O'Brien is a highly motivated and student-focused educator with a comprehensive knowledge of special education requirements and behavioral modification practices. She has a proven track record of success in increasing students' knowledge and employs differentiated learning methods. Sarah has experience as an Inclusion Teacher, Special Education Teacher, Teacher Behavior Specialist, Occupational Teacher, and Speech Therapist. She holds a Master of Science degree in Special Education Preschool Handicapped Children and a Bachelor of Arts degree in Special Education Hearing Impaired Children. Sarah's core qualifications include interventions & behavioral control, technology integration & analysis, educational principles & formulas, and classroom management & assessment. She also has experience in developing and implementing lesson plans, communication & interpersonal skills, and providing special education for visually impaired students. Sarah is passionate about education and has volunteer experience as a daycare children tutor and after school program tutor.",White,Female,Sarah,O’Brien,Democratic,0,No
717,INFORMATION-TECHNOLOGY,"Tamika Robinson is a highly motivated and student-focused educator with a comprehensive knowledge of special education requirements and behavioral modification practices. She has a proven track record of success in increasing students' knowledge and maintaining excellence in education. Tamika has experience as an Inclusion Teacher, Teacher/Special Education/Teacher Behavior Specialist, Occupational Teacher, and Speech Therapist. She holds a Master of Science degree in Special Education Preschool Handicapped Children and a Bachelor of Arts degree in Special Education Hearing Impaired Children from Hampton University. Tamika's core qualifications include interventions & behavioral control, technology integration & analysis, educational principles & formulas, and classroom management & assessment. She is skilled in developing and implementing lesson plans, communication, and interpersonal skills, and providing special education for visually impaired students. Tamika also has interests in tutoring daycare children in reading and language arts and tutoring in an after-school program for grades 1 through 5.",African_American,Female,Tamika,Robinson,Democratic,0,No
718,INFORMATION-TECHNOLOGY,"Jay Kelly is a highly motivated and student-focused educator with a comprehensive knowledge of special education requirements and behavioral modification practices. He has a proven track record of success in increasing students' knowledge and offers key success in providing instructions and consulting expertise. Jay has experience as an Inclusion Teacher, Teacher/Special Education/Teacher Behavior Specialist, Occupational Teacher, and Speech Therapist. He holds a Master of Science degree in Special Education Preschool Handicapped Children and a Bachelor of Arts degree in Special Education Hearing Impaired Children. Jay's core qualifications include interventions & behavioral control, technology integration & analysis, educational principles & formulas, and more. He is skilled in academic instruction, consultation, speech therapy, and technical support. Jay also has volunteer experience as a Daycare Children Tutor and After School Program Tutor.",White,Male,Jay,Kelly,Republican,0,No
719,INFORMATION-TECHNOLOGY,"Jamal Washington is a highly motivated and student-focused educator with a comprehensive knowledge of special education requirements and behavioral modification practices. He has a proven track record of success in increasing students' knowledge and maintaining excellence in education. Jamal has experience as an Inclusion Teacher, Special Education Teacher, Teacher Behavior Specialist, Occupational Teacher, and Speech Therapist. He holds a Master of Science degree in Special Education Preschool Handicapped Children and a Bachelor of Arts degree in Special Education Hearing Impaired Children from Hampton University. Jamal's core qualifications include interventions & behavioral control, technology integration & analysis, educational principles & formulas, communication & interpersonal skills, classroom management & assessment, and special education for the visually impaired. He is skilled in developing and implementing lesson plans, providing instructions, and consulting expertise. Additionally, Jamal has volunteer experience as a Daycare Children Tutor for Reading and Language Arts and an After School Program Tutor for Grades 1 through 5.",African_American,Male,Jamal,Washington,Republican,0,No
720,INFORMATION-TECHNOLOGY,"Jill O'Brien is a personable education professional with a Bachelor of Arts in Psychology Child Welfare. She has extensive experience as a Director/Preschool Teacher, Lead Teacher, Kindergarten Teacher, and Mental Health Counselor. Jill is known for her exceptional communication skills, leadership abilities, and innovative thinking. She has designed and implemented new programs to increase revenue and family engagement at her school. Jill is committed to cultivating student leadership and creating a positive and collaborative learning environment. She is skilled in curriculum development, staff management, and student evaluation.",White,Female,Jill,O’Brien,Democratic,0,No
721,INFORMATION-TECHNOLOGY,"Latoya Washington is a personable education professional with a Bachelor of Arts in Psychology Child Welfare. She has over 20 years of experience in the education field, including roles as a Director/Preschool Teacher, Lead Teacher, Kindergarten Teacher, and Mental Health Counselor. Latoya is known for her exceptional communication skills, leadership abilities, and innovative thinking. She has designed and implemented new programs to increase family involvement and revenue at her school. Latoya is committed to cultivating student leadership and creating a positive and collaborative learning environment. She is skilled in curriculum development, staff management, and student evaluation.",African_American,Female,Latoya,Washington,Democratic,0,No
722,INFORMATION-TECHNOLOGY,"Greg Walsh is a personable education professional with a Bachelor of Arts in Psychology Child Welfare. He has extensive experience as a Director/Preschool Teacher, Lead Teacher, Kindergarten Teacher, and Mental Health Counselor. Greg is known for his exceptional communication skills, leadership abilities, and innovative thinking. He has designed and implemented new programs to increase family involvement and revenue at his school. Greg is committed to cultivating student leadership and creating a positive and collaborative learning environment. He is skilled in curriculum development, staff management, and student evaluation. Greg is a natural leader who is dedicated to inspiring students to achieve personal and academic success.",White,Male,Greg,Walsh,Democratic,0,No
723,INFORMATION-TECHNOLOGY,"Leroy Jackson is a personable education professional with a Bachelor of Arts in Psychology Child Welfare. He has extensive experience as a Director/Preschool Teacher, Lead Teacher, Kindergarten Teacher, and Mental Health Counselor. Leroy is known for his exceptional communication skills, leadership abilities, and innovative thinking. He has designed and implemented new programs to increase revenue and family engagement at his school. Leroy is committed to cultivating student leadership and creating a positive and collaborative learning environment. He is skilled in curriculum development, staff management, and student evaluation. Leroy is a dedicated educator who is passionate about making a difference in the lives of his students.",African_American,Male,Leroy,Jackson,Republican,0,No
724,INFORMATION-TECHNOLOGY,"Allison Murphy is an efficient, detail-oriented professional with strong leadership and communication skills. She has experience as a Preschool Teacher, Supervisor, and Team Member, where she successfully initiated projects and received positive feedback from guests. Allison is currently pursuing an Associate of Applied Science in Business Management at Chattahoochee Technical College.",White,Female,Allison,Murphy,Democratic,0,No
725,INFORMATION-TECHNOLOGY,"Kenya Robinson is an efficient, detail-oriented professional with strong leadership and relationship-building skills. She has experience as a Preschool Teacher, Supervisor, and Team Member, where she successfully initiated and implemented projects, received positive feedback from guests, and provided coaching and mentoring to staff. Kenya also has strong communication skills, Microsoft Office proficiency, and a commitment to quality and service. She is currently pursuing an Associate of Applied Science in Business Management at Chattahoochee Technical College.",African_American,Female,Kenya,Robinson,Democratic,0,No
726,INFORMATION-TECHNOLOGY,"Neil Baker is an efficient, accurate, and detail-oriented professional with strong leadership and relationship-building skills. He has experience as a Preschool Teacher, Supervisor, and Team Member, where he successfully initiated and implemented projects, reviewed inventory charts, and provided coaching and mentoring to staff. Neil has strong communication skills, is proficient in Microsoft Office, and is committed to quality and service. He is currently pursuing an Associate of Applied Science in Business Management at Chattahoochee Technical College.",White,Male,Neil,Baker,Democratic,0,No
727,INFORMATION-TECHNOLOGY,"Tremayne Jackson is an efficient, detail-oriented professional with strong leadership and communication skills. He has experience as a Preschool Teacher, Supervisor, and Team Member, where he successfully implemented projects, received positive feedback, and provided coaching to staff. Tremayne is currently pursuing an Associate of Applied Science in Business Management at Chattahoochee Technical College.",African_American,Male,Tremayne,Jackson,Republican,0,No
728,INFORMATION-TECHNOLOGY,"Allison McCarthy is a motivated teaching professional with over 25 years of experience in addressing student needs and ensuring proper social/emotional development. She has experience working with special needs students, implementing behavior modification techniques, and collaborating with parents. Allison has a strong background in school improvement, creating positive atmospheres, and differentiating instruction. She holds a Master's degree in Education Administration, a Master's in Elementary Education/Technology, and a Bachelor's in Special and Elementary Education. Allison's skills include academic instruction, interpersonal skills, instructional design, and managing classroom dynamics.",White,Female,Allison,McCarthy,Democratic,0,No
729,INFORMATION-TECHNOLOGY,"Tanisha Robinson is a motivated teaching professional with over 25 years of experience in addressing student needs and ensuring proper social/emotional development. She has experience working with special needs students, implementing differentiated instruction, behavior modification, and instructional best practices. Tanisha has a strong background in school improvement, promoting a positive atmosphere, and actively participating in committees such as the Truancy Committee. She has a proven track record of creating a safe and conducive learning environment for students, as well as developing and implementing successful student success plans. Tanisha holds a Master of Arts in Education Administration, a Master of Arts in Elementary Education/Technology, a Bachelor of Science in Special and Elementary Education, and an Associate of Arts in Education. She possesses skills in academic instruction, interpersonal communication, instructional design, and team-work.",African_American,Female,Tanisha,Robinson,Democratic,0,No
730,INFORMATION-TECHNOLOGY,"Neil Walsh is a motivated teaching professional with over 25 years of experience in addressing student needs and ensuring proper social/emotional development. He has experience working with special needs students, implementing differentiated instruction, behavior modification, and instructional best practices. Neil has effectively worked with parents, developed student success plans, and created a positive atmosphere for students. He holds a Master of Arts in Education Administration, a Master of Arts in Elementary Education/Technology, a Bachelor of Science in Special and Elementary Education, and an Associate of Arts in Education. Neil's skills include academic expertise, interpersonal skills, instructional design, and team-work.",White,Male,Neil,Walsh,Republican,0,No
731,INFORMATION-TECHNOLOGY,"Hakim Robinson is a motivated teaching professional with over 25 years of experience in addressing student needs and ensuring proper social/emotional development. He has experience working with special needs students, implementing differentiated instruction, behavior modification, and instructional best practices. Hakim has a strong background in school improvement, promoting a positive atmosphere, and actively participating in committees such as the Truancy Committee. He has a proven track record of developing student success plans and creating safe and conducive learning environments. Hakim holds a Master of Arts in Education Administration, a Master of Arts in Elementary Education/Technology, a Bachelor of Science in Special and Elementary Education, and an Associate of Arts in Education. He possesses skills in academic instruction, interpersonal communication, instructional design, and managing classroom materials.",African_American,Male,Hakim,Robinson,Republican,0,No
732,INFORMATION-TECHNOLOGY,"Kristen Murphy is a certified childcare professional with experience as an Assistant Teacher and Student Teacher. She is skilled in implementing developmentally appropriate curriculum, maintaining a nurturing learning environment, and communicating effectively with parents. Kristen is certified in Early Childhood Education, CPR, and First Aid. She is positive, cheerful, reliable, and highly organized. Kristen also has experience volunteering with Special Olympics.",White,Female,Kristen,Murphy,Democratic,0,No
733,INFORMATION-TECHNOLOGY,"Latonya Jones is a certified childcare professional with experience as an Assistant Teacher and Student Teacher. She is skilled in implementing developmentally appropriate curriculum, maintaining a nurturing learning environment, and communicating effectively with parents. Latonya is certified in Early Childhood Education, has knowledge of the Head Start program, and is highly organized and reliable. She is also certified in CPR and has experience volunteering with Special Olympics.",African_American,Female,Latonya,Jones,Republican,0,No
734,INFORMATION-TECHNOLOGY,"Todd McCarthy is a certified childcare professional with experience as an Assistant Teacher and Student Teacher. He is skilled in implementing developmentally appropriate curriculum, maintaining a nurturing learning environment, and communicating effectively with parents. Todd is certified in Early Childhood Education, has knowledge of the Head Start program, and is highly organized and reliable. He is also certified in CPR and has experience volunteering with Special Olympics.",White,Male,Todd,McCarthy,Republican,0,No
735,INFORMATION-TECHNOLOGY,"Hakim Robinson is a certified childcare professional with experience as an Assistant Teacher and Student Teacher. He is skilled in implementing developmentally appropriate curriculum, maintaining a nurturing learning environment, and communicating effectively with parents. Hakim is certified in Early Childhood Education, CPR, and First Aid. He is positive, cheerful, reliable, and highly organized.",African_American,Male,Hakim,Robinson,Republican,0,No
736,INFORMATION-TECHNOLOGY,"Kristen Baker is a skilled professional with experience in teaching, customer service, and direct support. She has a strong background in working with children, individuals with autism, and clients with mental and emotional challenges. Kristen is proficient in Microsoft Word, PowerPoint, Excel, and Internet Explorer. She holds an Associates of Science in Teachers Education and is willing to relocate for the right opportunity. Kristen is a dedicated and compassionate individual who excels in creating safe and positive environments for those in her care.",White,Female,Kristen,Baker,Republican,0,No
737,INFORMATION-TECHNOLOGY,"Latoya Williams is a skilled professional with experience in teaching, customer service, and direct support. She is proficient in Microsoft Word, PowerPoint, Excel, and Internet Explorer. Latoya has experience as a Lead Teacher, Passenger Service agent, Teachers Aide, and Direct Support Professional. She has a strong educational background with an Associates of Science in Teachers Education and a High School Diploma in Liberal Arts. Latoya is willing to relocate and is authorized to work in the US for any employer.",African_American,Female,Latoya,Williams,Democratic,0,No
738,INFORMATION-TECHNOLOGY,"Matthew Kelly is a skilled individual with experience in education, customer service, and direct support. He has knowledge of Microsoft Word, PowerPoint, Excel, and Internet Explorer. In his previous roles, he has demonstrated the ability to promote positive behaviors, maintain records, and provide appropriate educational programs. Matthew has experience working with children of different age groups and individuals with autism. He is also proficient in tasks such as checking baggage, escorting passengers, and supporting clients with mental and emotional problems. Matthew holds an Associates of Science in Teachers Education and is willing to relocate for employment opportunities.",White,Male,Matthew,Kelly,Republican,0,No
739,INFORMATION-TECHNOLOGY,"Kareem Washington is an experienced Lead Teacher with a background in working with children of different age groups. He has strong skills in maintaining daily records, promoting positive behaviors, and establishing safe play environments. Kareem also has experience as a Passenger Service agent, Teachers Aide, and Direct Support Professional. He holds an Associates of Science in Teachers Education and is willing to relocate for employment. Kareem is knowledgeable in Microsoft Word, PowerPoint, Excel, and Internet Explorer. He is authorized to work in the US for any employer.",African_American,Male,Kareem,Washington,Republican,0,No
740,INFORMATION-TECHNOLOGY,"Meredith McCarthy is a detail-oriented and high-energy Social Science Teacher with experience in motivating students and maintaining a comfortable learning environment. She has expertise in creative lesson planning, relationship building, and differentiated learning. Meredith holds a Bachelor of Science in Education Social Science and has experience as a Guest Teacher and National Account Manager, where she managed relationships and promoted revenue growth. She has strong skills in communication, critical thinking, and building strategic alliances. Meredith is a valuable asset for any educational or business setting.",White,Female,Meredith,McCarthy,Republican,0,No
741,INFORMATION-TECHNOLOGY,"Kenya Jones is a detail-oriented and high-energy Social Science Teacher with experience in motivating students and maintaining a comfortable and creative learning environment. She has strong interpersonal, oral, and written communication skills, as well as expertise in creative lesson planning and differentiated learning. Kenya holds a Bachelor of Science in Education Social Science and has experience as a Guest Teacher and National Account Manager, where she successfully managed relationships and promoted revenue growth. She is skilled in branding, critical thinking, relationship building, and Microsoft Office.",African_American,Female,Kenya,Jones,Republican,0,No
742,INFORMATION-TECHNOLOGY,"Brett Murphy is a detail-oriented and high-energy Social Science Teacher with experience in motivating students and maintaining a comfortable learning environment. He has strong relationship-building skills, creative lesson planning abilities, and experience in differentiated learning. Brett holds a Bachelor of Science in Education Social Science and has experience as a Guest Teacher and National Account Manager. He has a proven track record of building strategic alliances and sustaining revenue growth. Brett is skilled in branding, critical thinking, and written communication.",White,Male,Brett,Murphy,Republican,0,No
743,INFORMATION-TECHNOLOGY,"Kareem Jackson is a detail-oriented and high-energy Social Science Teacher with experience in motivating students and maintaining a comfortable learning environment. He has a Bachelor of Science in Education Social Science and has experience as a Guest Teacher, where he incorporated cooperative education and critical thinking skills. Additionally, Kareem has extensive experience as a National Account Manager and Regional Sales Manager, where he managed relationships with major companies and achieved significant revenue growth. He has strong skills in relationship building, communication, and strategic planning.",African_American,Male,Kareem,Jackson,Republican,0,No
744,INFORMATION-TECHNOLOGY,"Emily Kelly is a highly motivated and organized healthcare administration student with experience in education, veterinary care, and retail sales. She is proficient in administrative support, scheduling, and customer service. Emily has a Bachelor of Applied Science in Healthcare Administration and is seeking opportunities to gain professional experience in the healthcare industry. She is known for her attention to detail, problem-solving skills, and effective communication. Additionally, Emily is a volunteer for the Miracle League in Pensacola, FL, where she assists special needs kids with playing athletic sports.",White,Female,Emily,Kelly,Democratic,0,No
745,INFORMATION-TECHNOLOGY,"Tamika Williams is an intelligent and enthusiastic professional with a background in healthcare administration. She has experience in administrative support, patient scheduling, and billing, as well as a strong understanding of healthcare policy and HIPPA laws. Tamika is highly proficient in Microsoft programs, has excellent communication and problem-solving skills, and is well-organized. She has worked as a substitute teacher, veterinary technician, and sales associate, demonstrating her ability to adapt to different industries. Tamika is currently pursuing a Bachelor of Applied Science in Healthcare Administration and is looking for opportunities to gain professional experience in the healthcare industry. She is a team-oriented individual with a passion for helping others, as shown through her volunteer work with special needs kids in athletic sports.",African_American,Female,Tamika,Williams,Republican,0,No
746,INFORMATION-TECHNOLOGY,"Brett Baker is an intelligent and enthusiastic professional with a background in healthcare administration. He has experience in administrative support, patient scheduling, and billing, as well as a strong understanding of healthcare policy and HIPPA laws. Brett is highly proficient in Microsoft programs, has excellent communication and problem-solving skills, and is well-organized. He has experience as a substitute teacher, veterinary technician, receptionist, and sales associate. Brett is currently pursuing a Bachelor of Applied Science in Healthcare Administration and is looking for opportunities to gain professional experience in the healthcare industry. He is a team-oriented individual with a passion for making a positive impact in the healthcare community.",White,Male,Brett,Baker,Republican,0,No
747,INFORMATION-TECHNOLOGY,"Hakim Washington is a highly motivated and organized professional with a background in healthcare administration. He has experience in administrative support, patient scheduling, and billing, as well as a strong understanding of healthcare policy and HIPPA laws. Hakim has worked in various industries, including education as a substitute teacher, veterinary care as a technician and receptionist, and retail as a sales associate. He is proficient in Microsoft programs and has excellent communication and problem-solving skills. Hakim is currently pursuing a Bachelor of Applied Science in Healthcare Administration and is looking for opportunities to gain professional experience in the healthcare industry. He is also involved in volunteer work with special needs children through the Miracle League in Pensacola, FL.",African_American,Male,Hakim,Washington,Republican,0,No
748,INFORMATION-TECHNOLOGY,"Allison Ryan is an enthusiastic Preschool Teacher with experience in engaging children with diverse activities involving visual art, music, and theater. She provides materials for exploration and learning, teaches basic skills, enforces rules, and leads activities for physical, mental, and social development. Allison also has experience as an Opening Coordinator, where she ensured product quality, cleanliness, and financial standards were met. She has a High School Diploma and an Associate of Arts in Early Childhood Education. Allison's skills include cash handling, cost control, teaching, and supervising.",White,Female,Allison,Ryan,Republican,0,No
